kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
srad_v2-rodinia-3.4.sm_75.ptx 473 : 6480256 34128352 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 472 : 6480256 26428672 0 202508 202508 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 462 : 50432 214691872 378112 0 0 3152 1576 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 461 : 50432 455936 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 460 : 50432 460544 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 459 : 50432 513760 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 458 : 50432 512832 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 457 : 50432 507200 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 471 : 6483712 59495744 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 470 : 6483712 64785952 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 469 : 6483712 34898880 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 468 : 6483712 28150444256 48408576 0 0 810464 202616 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 467 : 6483712 62170624 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 466 : 6484544 33058592 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 455 : 6484544 33000160 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 454 : 6484544 39548288 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 453 : 6484544 59062688 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 452 : 6484544 33694976 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 451 : 6484544 26424768 0 202642 202642 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 450 : 6487040 63537248 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 449 : 6487040 59722208 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 448 : 6487040 34293952 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 447 : 6487040 20711373472 48447616 0 0 405440 202720 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 446 : 6487040 59761184 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 445 : 6487296 62454848 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 444 : 6487296 34145792 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 434 : 6487296 33943456 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 433 : 6487296 39872096 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 432 : 6487296 59589472 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 431 : 6487296 34264736 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 430 : 6487296 27687072 0 202728 202728 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 429 : 6487296 59595936 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 428 : 6487296 59714080 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 427 : 6487296 33879872 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 426 : 6487296 20829885216 6486656 0 0 405456 202728 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 425 : 6487296 63366368 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 424 : 6487296 62388192 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 423 : 6487296 34243296 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 422 : 6487296 24479616 0 202728 202728 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 421 : 6501984 62021792 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 420 : 6502112 43147776 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 419 : 6502144 62311104 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 418 : 6502400 38012736 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 417 : 6502432 42320896 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 416 : 6502496 30423179968 103878016 0 0 812812 203203 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 415 : 6502784 63444960 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 414 : 6502912 67321184 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 413 : 6502912 48152416 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 412 : 6502912 66000096 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 411 : 6503040 66456672 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 410 : 6503136 65533952 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 409 : 6503168 41195488 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 408 : 6503168 69453024 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 407 : 6503328 40996736 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 406 : 6503360 68776032 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 405 : 6503424 42235616 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 404 : 6503424 38278752 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 403 : 6503424 38794816 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 402 : 6503424 41363616 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 401 : 6503424 130223648 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 237 : 458752 4198160 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 236 : 458752 12419973 0 262144 262144 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 232 : 7798784 2929674 0 0 0 0 0 0 262144 
srad_v2-rodinia-3.4.sm_75.ptx 230 : 8257536 2689652 0 0 0 0 0 0 32768 
srad_v2-rodinia-3.4.sm_75.ptx 229 : 8257536 79596990 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 178 : 8323072 48662208 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 177 : 8355840 196959 0 0 0 0 0 0 32768 
srad_v2-rodinia-3.4.sm_75.ptx 176 : 8355840 55218818 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 175 : 8355840 54118920 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 174 : 8355840 54221109 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 172 : 8388608 199775 0 0 0 0 0 0 32768 
srad_v2-rodinia-3.4.sm_75.ptx 171 : 8388608 54595104 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 170 : 8388608 60386208 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 169 : 8388608 259839936 0 262144 262144 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 168 : 8388608 53031168 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 167 : 8388608 70923168 0 262144 262144 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 148 : 65536 384832 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 147 : 65536 580128 0 2048 2048 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 155 : 65536 558944 0 2048 2048 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 166 : 8388608 82679072 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 165 : 8388608 82776736 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 164 : 8388608 54363392 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 163 : 8388608 3820756736 712128 0 0 1048576 262144 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 146 : 65536 33100896 288 0 0 4096 2048 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 162 : 8388608 84059808 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 145 : 65536 628192 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 161 : 8388608 84388544 0 0 0 0 0 0 0 
