kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
srad_v2-rodinia-3.4.sm_75.ptx 273 : 3440640 1387989 0 0 0 0 0 0 131072 
srad_v2-rodinia-3.4.sm_75.ptx 272 : 3440640 31089945 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 226 : 16384 99162 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 225 : 16384 155253 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 224 : 16384 160514 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 223 : 16384 148059 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 222 : 16384 437385 0 16384 16384 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 221 : 16384 150193 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 271 : 3440640 94716855 0 131072 131072 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 270 : 3440640 31524390 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 187 : 16384 101266 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 186 : 16384 156548 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 185 : 16384 161510 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 184 : 16384 148088 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 220 : 16384 429782 0 16384 16384 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 269 : 3440640 92486625 0 131072 131072 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 256 : 3440640 21833655 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 255 : 3670016 1307614 0 0 0 0 0 0 16384 
srad_v2-rodinia-3.4.sm_75.ptx 233 : 3670016 23935497 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 183 : 16384 439727 0 16384 16384 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 242 : 229376 1468311 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 182 : 16384 149528 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 241 : 229376 2201711 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 211 : 16384 95150 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 240 : 229376 2261402 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 239 : 229376 2072891 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 210 : 16384 153818 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 209 : 16384 163938 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 208 : 16384 148164 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 181 : 16384 436794 0 16384 16384 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 357 : 4194304 55614272 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 100 : 4161536 26022208 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 356 : 4194304 170485152 0 0 0 524288 131072 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 99 : 4161536 28035104 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 114 : 32768 11086080 8192 0 0 2048 1024 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 355 : 4194304 46249824 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 98 : 4161536 40463104 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 354 : 4194304 55975712 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 97 : 4161536 24799840 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 113 : 32768 322944 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 112 : 32768 303104 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 111 : 32768 332416 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 238 : 229376 6328042 0 131072 131072 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 352 : 4194304 46723136 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 95 : 4194304 209664 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 351 : 4194304 39436960 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 94 : 4194304 29529632 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 350 : 4194304 145182656 0 0 0 524288 131072 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 93 : 4194304 39916000 0 131072 131072 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 349 : 4194304 42472640 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 92 : 4194304 41129184 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 348 : 4194304 30294208 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 91 : 4194304 42184640 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 347 : 4194304 81105568 0 0 0 524288 131072 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 90 : 4194304 26866656 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 217 : 4128768 24824366 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 346 : 4194304 41145024 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 89 : 4194304 5475569600 3935712 0 0 262144 131072 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 216 : 4145152 101108 0 0 0 0 0 0 16384 
srad_v2-rodinia-3.4.sm_75.ptx 345 : 4194304 26306432 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 88 : 4194304 41536384 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 215 : 4145152 27459976 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 344 : 4194304 29987872 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 87 : 4194304 42913024 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 214 : 4145152 27026288 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 343 : 4194304 125230784 0 131072 131072 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 86 : 4194304 39728224 0 131072 131072 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 342 : 4194304 25190304 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 85 : 4194304 41352512 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 127 : 4194304 36932928 0 131072 131072 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 68 : 4194304 30332256 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 195 : 16384 108063 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 126 : 4194304 41058944 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 67 : 4194304 30370272 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 194 : 16384 159418 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 125 : 4194304 40843008 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 66 : 4194304 42853856 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 193 : 16384 148070 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 124 : 4194304 26099936 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 65 : 4194304 28487072 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 192 : 16384 448333 0 16384 16384 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 123 : 4194304 5412198560 27772544 0 0 262144 131072 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 321 : 4194304 25233344 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 64 : 4194304 52443840 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 191 : 16384 148142 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 122 : 4194304 42439104 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 320 : 4194304 0 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 63 : 4194304 66566400 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 190 : 16384 448902 0 16384 16384 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 121 : 4194304 41152256 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 319 : 4194304 40779456 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 62 : 4194304 67228032 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 120 : 4194304 41407008 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 318 : 4194304 40494848 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 61 : 4194304 67397376 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 119 : 4194304 26867168 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 317 : 4194304 24374976 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 60 : 4194304 66352128 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 118 : 4194304 41009056 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 316 : 4194304 27722912 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 59 : 4194304 64651808 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 315 : 4194304 28271360 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 58 : 4194304 63004992 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 314 : 4194304 441105888 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 57 : 4194304 59072512 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 313 : 4194304 57293152 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 56 : 4194304 55488800 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 128 : 4194304 5403970816 27130720 0 0 262144 131072 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 69 : 4194304 42291008 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 196 : 16384 103985 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 70 : 4194304 29320608 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 71 : 4194304 44848960 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 329 : 4194304 27848352 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 72 : 4194304 29920032 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 199 : 4161536 27055630 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 330 : 4194304 3121175 0 0 0 0 0 0 126899 
