kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
lavaMD-rodinia-3.4.sm_75.ptx 190 : 352000 2754512 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 447 : 16023708 244763504 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 315 : 352000 2724460 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 58 : 81920 980480 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 188 : 450560 901404 0 0 0 0 0 0 3520 
lavaMD-rodinia-3.4.sm_75.ptx 445 : 16025520 102584204 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 187 : 450560 84129984 0 0 0 14080 14080 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 444 : 16025616 101125216 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 312 : 352000 2566676 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 55 : 81920 1082880 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 57 : 81920 970240 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 310 : 450560 680232 0 0 0 0 0 0 3520 
lavaMD-rodinia-3.4.sm_75.ptx 56 : 81920 947200 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 309 : 450560 3397152 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 52 : 81920 0 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 54 : 81920 1077760 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 195 : 352000 2991936 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 452 : 16020172 454871256 0 640815 640815 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 68 : 64000 505280 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 325 : 352000 3042792 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 166 : 81920 1498112 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 39 : 81920 1100800 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 98 : 64000 1454376 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 355 : 16045180 90003956 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 196 : 352000 4008048 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 453 : 16018728 106536792 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 167 : 81920 1636896 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 40 : 81920 1175040 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 99 : 64000 2062424 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 356 : 16044284 101986084 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 168 : 81920 1525792 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 41 : 81920 1310720 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 169 : 81920 1546528 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 42 : 81920 1310720 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 170 : 81920 1513760 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 43 : 81920 1310720 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 171 : 81920 1136096 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 44 : 81920 1303040 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 172 : 81920 1099360 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 45 : 81920 2058240 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 46 : 81920 501760 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 47 : 81920 509440 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 175 : 450560 3844480 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 432 : 16032560 221755152 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 48 : 81920 529920 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 176 : 450560 3564896 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 433 : 16032460 230327880 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 49 : 81920 499200 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 177 : 450560 2031904 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 434 : 16031484 238136564 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 50 : 81920 568320 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 51 : 81920 604160 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 197 : 352000 3141320 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 454 : 16018100 231257668 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 70 : 64000 488000 0 0 0 0 0 0 0 
